search query,article date,article title,article summary
hurricane irene,2011-10-01T00:00:00Z,Yanks Pick Up Where They Left Off: In Weather Delay,"After having 22 games affected by weather this season, the Yankees opened the postseason with a game that was suspended because of heavy rain."
hurricane irene,2011-10-17T00:00:00Z,"A Dedication to King, and the Work Yet to Do",The Martin Luther King Jr. memorial — a four-acre tract along the Tidal Basin that is anchored by an imposing granite statue of Dr. King — is the result of more than two decades of work.
hurricane irene,2011-10-04T08:44:55Z,"Like Putin, Like Bloomberg","The Day: Political ploys in Russia could almost serve as an instruction manual for the leadership at either end of New York's City Hall. Also, what City Room is reading in other papers and blogs."
hurricane irene,2011-10-04T08:44:55Z,"Like Putin, Like Bloomberg","The Day: Political ploys in Russia could almost serve as an instruction manual for the leadership at either end of New York's City Hall. Also, what City Room is reading in other papers and blogs."
hurricane irene,2011-10-22T00:00:00Z,"Nature Adds Water, and Everything Mushrooms","In midsummer, the prized black trumpet sounded its horn from the forest floor in the Bronx. The coral-pink Merulius, never before seen east of Ohio, turned up in a park in Queens.     Then came the near-hurricane, and clusters of aptly named Phall..."
hurricane irene,2011-10-21T18:13:07Z,"Nature Adds Water, and Everything Mushrooms",New York City has enjoyed a prodigious harvest of mushrooms in a riot of colors and in every possible shape.
hurricane irene,2011-10-17T21:39:04Z,An Investor Creates a Tempest in a Coffee Cup,The hedge fund manager David Einhorn's withering assessment of Green Mountain Coffee Roasters sent the stock plunging on Monday.
hurricane irene,2011-10-17T21:39:04Z,An Investor Creates a Tempest in a Coffee Cup,The hedge fund manager David Einhorn's withering assessment of Green Mountain Coffee Roasters sent the stock plunging on Monday.
hurricane irene,2011-10-18T00:00:00Z,An Investor Creates a Tempest in a Coffee Cup,"When shares of Green Mountain Coffee Roasters began trading on Monday morning, they held the distinction of being the best-performing stock on a major exchange over the last five years.     Better than Apple. Better than Google. Better than Starbu..."
hurricane irene,2011-10-18T00:00:00Z,An Investor Creates a Tempest in a Coffee Cup,"When shares of Green Mountain Coffee Roasters began trading on Monday morning, they held the distinction of being the best-performing stock on a major exchange over the last five years.     Better than Apple. Better than Google. Better than Starbu..."
hurricane irene,2011-10-10T01:17:01+0000,When the Uprooted Put Down Roots,"Refugee agriculture, an entrepreneurial movement spreading across the United States, provides income for the farmers as well as a taste of home for immigrants."
hurricane irene,2011-10-17T00:00:00Z,NBC Anchor Broadens His Portfolio,"With “Rock Center With Brian Williams,” Mr. Williams will try to spread his broadcast charisma over a newsmagazine show, a TV platform with a history of abundant carnage."
hurricane irene,2011-10-13T10:01:37+0000,What Went Wrong at One Madison Park,"It was one of those New York “it” buildings with a superprime, recession-proof location. So how did it end up nearly empty?"
hurricane irene,2011-11-18T11:22:47Z,"In Storm-Ravaged Prattsville, a Bar Is Reborn","Tropical Storm Irene uprooted life for hundreds of people in this small town in the Catskills, but one thing is returning to normal: The Prattsville Tavern is reopening."
hurricane irene,2011-11-15T00:00:00Z,"Staterooms, Not Dorms, All Thanks to Mold","After an outbreak of mold shut down two dormitories at St. Mary’s College in Maryland, students moved on to the Sea Voyager, a cruise ship docked at the nearby waterfront."
hurricane irene,2011-11-29T00:00:00Z,Metro-North Reopens Port Jervis Line,Restoring service to the line that was heavily damaged by Tropical Storm Irene beat expectations by one month and tens of millions of dollars.
hurricane irene,2011-11-05T00:00:00Z,Storm Has Vermont Scrambling to Find Beds for Mentally Ill,"A casualty of flooding from Tropical Storm Irene, the century-old Vermont State Hospital has been closed since eight feet of water forced out 51 residents on Aug. 28."
hurricane irene,2011-11-07T00:00:00Z,"Catskill Town, Slow to Rebound, Shows Signs of Energy","While exteriors in Prattsville, N.Y., may appear bleak after damage caused by Tropical Storm Irene, momentum is building with plans to rebuild and restore the town."
hurricane irene,2011-11-29T21:00:51Z,Making Local Food Real,"In Vermont, a community-supported agriculture arrangement is minimizing risks and maximizing convenience."
hurricane irene,2011-11-29T21:00:51Z,Making Local Food Real,"In Vermont, community-supported agriculture that's working."
hurricane irene,2011-11-04T00:00:00Z,The Troubling Connecticut Power Failure,"The late October snowstorm left customers of Connecticut Light and Power without electricity for days, while Norwich’s municipal utility recovered quickly."
hurricane irene,2011-11-15T00:00:00Z,Earnings Swooned 44% at Lowe’s in Latest Quarter,"Hampered by the troubled housing sector, Lowe’s reported plummeting net income, though its revenue rose. The company does not expect a full rebound in housing till 2013."
hurricane irene,2011-11-09T23:27:27+0000,Power Envy,"After recent storms, generator envy ran wide and deep, defining the haves and the have-nots in many neighborhoods."
hurricane irene,2011-11-08T05:20:27Z,Societe Generale Profit Falls 31% in Third Quarter,"The French bank said its third-quarter net profit fell by nearly a third from the period a year earlier, weighed down by the cost of writing down its exposure to Greece."
hurricane irene,2011-11-08T05:20:27Z,Societe Generale Profit Falls 31% in Third Quarter,"The French bank said its third-quarter net profit fell by nearly a third from the period a year earlier, weighed down by the cost of writing down its exposure to Greece."
hurricane irene,2011-11-20T00:00:00Z,Reminiscences of a ‘Gay Utopia’,"Clubgoers reminisce about the Pavilion, a dance hub and gay landmark in Fire Island Pines that was destroyed by fire this week."
hurricane irene,2011-11-21T00:00:00Z,Don’t Overlook Electricity’s Power,A couple of storms and a power company’s inability to get the lights back on brought renewed focus to a proposed takeover.
hurricane irene,2011-11-16T00:00:00Z,"On Fire Island, Blaze Destroys Hub of the Gay Social Scene","The Pavilion, which burned on Monday night, was the site of enormous dance parties, and according to local legend, it was the birthplace of disco."
hurricane irene,2011-11-17T00:00:00Z,"From Shore to Forest, Projecting Effects of Climate Change","A study says grape growers in the Finger Lakes will benefit from climate change, but skiers in the Adirondacks will not. And New York City’s drinking water could be contaminated by salt water."
hurricane irene,2011-11-08T02:59:34+0000,Frustration in Connecticut as Wait for Power Drags On,"Among residents who still lacked electricity after the late-October snowstorm, some were calm and others angry at Connecticut Light and Power."
hurricane irene,2011-11-13T00:00:00Z,"What Lies Beneath, and Behind","Brokers say hidden problems in homes for sale, like underground oil tanks, mold or high levels or radon, are derailing many deals at the last minute."
hurricane irene,2011-11-13T00:00:00Z,"On Jamaica’s Other Coast, a Musical Revival","Port Antonio makes a comeback as a tourist destination, spurred by the music of the Jolly Boys."
hurricane irene,2011-11-10T00:00:00Z,Coping With the Flies of Fall,"As the days get colder, flies seek the warmth of your home. Here’s how to cope with the invasion."
hurricane irene,2011-12-06T03:59:29+0000,Vermont Rebounding Quickly From Hurricane Irene,"In the three months since Hurricane Irene, the state repaired and reopened some 500 miles of damaged road, replaced a dozen bridges with temporary structures and repaired about 200 altogether."
hurricane irene,2011-12-01T00:00:00Z,Vermont’s Speedy Recovery,Snapshots of Vermont’s progress in repairing roads and bridges damaged by Hurricane Irene.
hurricane irene,2011-12-30T00:00:00Z,Vermont: Storm-Hit Roads Reopened,State officials on Thursday reopened the last stretch of state highway still closed after flooding from Hurricane Irene in August.
hurricane irene,2011-12-23T02:36:30+0000,The Year in (New York) Pictures,"Compelling photographs from New York and the region including Occupy Wall Street, the 10th Anniversary of September 11th terrorist attack, and Hurricane Irene."
hurricane irene,2011-12-14T17:16:18Z,"Online Sharing: The How, What and When of 2011","Data gathered by Clearspring, a provider of sharing tools and analytics, shows that people like to share on Wednesdays. They like to share on Facebook. They like to share on the iPad. And they shared a lot about Osama bin Laden."
hurricane irene,2011-12-14T17:16:18Z,"Online Sharing: The How, What and When of 2011","Data gathered by Clearspring, a provider of sharing tools and analytics, shows that the peak time people tend to share on Facebook, Twitter and other sites is on Wednesdays."
hurricane irene,2011-12-02T05:02:19Z,What Would You Put in Your Emergency 'Go-Bag'?,"Student Opinion | Tell us what items you might pack in a ""go-bag"" if you were evacuated from your home. Would your items be mostly practical, sentimental or financially valuable?"
hurricane irene,2011-12-02T05:02:19Z,What Would You Put in Your Emergency 'Go-Bag'?,"Student Opinion | Tell us what items you might pack in a ""go-bag"" if you were evacuated from your home. Would your items be mostly practical, sentimental or financially valuable?"
hurricane irene,2011-12-23T00:03:19Z,Year in New York Pictures,"Compelling photographs from New York and the region, including Occupy Wall Street, the 10th anniversary of 9/11, and Hurricane Irene."
hurricane irene,2011-12-19T00:00:00Z,Private Investment Rounds Weaken I.P.O.’s,"For the companies and entrepreneurs involved, a private market may be great, but that may not be the case for public market investors."
hurricane irene,2011-12-30T01:05:53Z,Our Smartest and Dumbest Columns of 2011,A look back through a year's worth of blog posts yields 10 pieces that now look pretty smart -- and another 10 that look completely dumb.
